Subscriber ID,Show,Episodes Watched,Episode Length (m),Total Mins watched,
1373,Weeds,0.23,30,7,1373
1373,Mad Men,0.31,45,14,1373
1373,Pony,0.10,30,3,1373
1373,Lorax,0.10,30,3,1373
1372,Walking Dead,2.82,40,113,1372
1372,Lost,0.87,45,39,1372
1372,Weeds,0.30,30,9,1372
1372,Mad Men,0.53,45,24,1372
1372,Pony,0.17,30,5,1372
1372,Lorax,0.07,30,2,1372
1371,Walking Dead,3.20,40,128,1371
1371,Lost,1.38,45,62,1371
1371,Pony,0.07,30,2,1371
1371,Lorax,0.07,30,2,1371
1371,Weeds,0.03,30,1,1371
1371,Mad Men,0.00,45,0,1371
1370,Walking Dead,3.12,40,125,1370
1370,Lost,1.36,45,61,1370
1370,Weeds,0.33,30,10,1370
1370,Mad Men,0.49,45,22,1370
1370,Lorax,0.20,30,6,1370
1370,Pony,0.13,30,4,1370
1369,Walking Dead,2.93,40,117,1369
1369,Lost,1.20,45,54,1369
1369,Pony,0.17,30,5,1369
1369,Lorax,0.13,30,4,1369
1369,Weeds,0.07,30,2,1369
1369,Mad Men,0.00,45,0,1369
1368,Walking Dead,3.02,40,121,1368
1368,Lost,1.07,45,48,1368
1368,Weeds,0.10,30,3,1368
1368,Pony,0.10,30,3,1368
1368,Lorax,0.07,30,2,1368
1368,Mad Men,0.09,45,4,1368
1367,Walking Dead,3.08,40,123,1367
1367,Lost,1.22,45,55,1367
1367,Mad Men,0.31,45,14,1367
1367,Weeds,0.13,30,4,1367
1367,Pony,0.03,30,1,1367
1367,Lorax,0.03,30,1,1367
1366,Walking Dead,2.70,40,108,1366
1366,Lost,0.98,45,44,1366
1366,Weeds,0.33,30,10,1366
1366,Mad Men,0.58,45,26,1366
1366,Lorax,0.23,30,7,1366
1366,Pony,0.13,30,4,1366
1365,Walking Dead,3.03,40,121,1365
1365,Lost,1.20,45,54,1365
1365,Weeds,0.37,30,11,1365
1365,Mad Men,0.71,45,32,1365
1365,Pony,0.10,30,3,1365
1365,Lorax,0.03,30,1,1365
1364,Walking Dead,2.87,40,115,1364
1364,Lost,1.11,45,50,1364
1364,Mad Men,0.27,45,12,1364
1364,Weeds,0.10,30,3,1364
1364,Pony,0.10,30,3,1364
1364,Lorax,0.07,30,2,1364
1363,Walking Dead,2.67,40,107,1363
1363,Lost,0.89,45,40,1363
1363,Weeds,0.27,30,8,1363
1363,Mad Men,0.40,45,18,1363
1363,Lorax,0.17,30,5,1363
1363,Pony,0.07,30,2,1363
1362,Walking Dead,3.22,40,129,1362
1362,Lost,1.40,45,63,1362
1362,Weeds,0.27,30,8,1362
1362,Mad Men,0.44,45,20,1362
1362,Lorax,0.13,30,4,1362
1362,Pony,0.07,30,2,1362
1361,Walking Dead,2.72,40,109,1361
1361,Lost,0.76,45,34,1361
1361,Weeds,0.10,30,3,1361
1361,Lorax,0.10,30,3,1361
1361,Pony,0.07,30,2,1361
1361,Mad Men,0.04,45,2,1361
1360,Walking Dead,2.93,40,117,1360
1360,Lost,0.98,45,44,1360
1360,Lorax,0.20,30,6,1360
1360,Pony,0.17,30,5,1360
1360,Weeds,0.13,30,4,1360
1360,Mad Men,0.09,45,4,1360
1359,Walking Dead,3.02,40,121,1359
1359,Lost,1.09,45,49,1359
1359,Mad Men,0.40,45,18,1359
1359,Pony,0.20,30,6,1359
1359,Weeds,0.17,30,5,1359
1359,Lorax,0.13,30,4,1359
1358,Walking Dead,3.08,40,123,1358
1358,Lost,1.22,45,55,1358
1358,Pony,0.10,30,3,1358
1358,Weeds,0.07,30,2,1358
1358,Lorax,0.03,30,1,1358
1358,Mad Men,0.04,45,2,1358
1357,Walking Dead,3.17,40,127,1357
1357,Lost,1.27,45,57,1357
1357,Pony,0.27,30,8,1357
1357,Weeds,0.23,30,7,1357
1357,Lorax,0.23,30,7,1357
1357,Mad Men,0.27,45,12,1357
1356,Walking Dead,2.90,40,116,1356
1356,Lost,1.02,45,46,1356
1356,Weeds,0.27,30,8,1356
1356,Mad Men,0.40,45,18,1356
1356,Pony,0.17,30,5,1356
1356,Lorax,0.10,30,3,1356
1355,Walking Dead,3.15,40,126,1355
1355,Lost,1.27,45,57,1355
1355,Weeds,0.10,30,3,1355
1355,Pony,0.10,30,3,1355
1355,Lorax,0.07,30,2,1355
1355,Mad Men,0.04,45,2,1355
1354,Walking Dead,3.28,40,131,1354
1354,Lost,1.29,45,58,1354
1354,Lorax,0.17,30,5,1354
1354,Pony,0.10,30,3,1354
1354,Weeds,0.03,30,1,1354
1354,Mad Men,0.00,45,0,1354
1353,Walking Dead,3.22,40,129,1353
1353,Lost,1.31,45,59,1353
1353,Weeds,0.17,30,5,1353
1353,Pony,0.17,30,5,1353
1353,Lorax,0.13,30,4,1353
1353,Mad Men,0.13,45,6,1353
1352,Walking Dead,3.15,40,126,1352
1352,Lost,1.16,45,52,1352
1352,Weeds,0.13,30,4,1352
1352,Pony,0.13,30,4,1352
1352,Lorax,0.07,30,2,1352
1352,Mad Men,0.00,45,0,1352
1351,Walking Dead,2.58,40,103,1351
1351,Lost,0.78,45,35,1351
1351,Weeds,0.30,30,9,1351
1351,Mad Men,0.44,45,20,1351
1351,Pony,0.13,30,4,1351
1351,Lorax,0.10,30,3,1351
1350,Walking Dead,3.25,40,130,1350
1350,Lost,1.49,45,67,1350
1350,Mad Men,0.27,45,12,1350
1350,Weeds,0.10,30,3,1350
1350,Pony,0.07,30,2,1350
1350,Lorax,0.07,30,2,1350
1349,Walking Dead,2.68,40,107,1349
1349,Lost,0.96,45,43,1349
1349,Weeds,0.47,30,14,1349
1349,Mad Men,0.76,45,34,1349
1349,Pony,0.17,30,5,1349
1349,Lorax,0.07,30,2,1349
1348,Walking Dead,3.10,40,124,1348
1348,Lost,1.38,45,62,1348
1348,Mad Men,0.53,45,24,1348
1348,Weeds,0.27,30,8,1348
1348,Pony,0.10,30,3,1348
1348,Lorax,0.10,30,3,1348
1347,Walking Dead,2.93,40,117,1347
1347,Lost,1.00,45,45,1347
1347,Pony,0.10,30,3,1347
1347,Lorax,0.07,30,2,1347
1347,Mad Men,0.00,45,0,1347
1347,Weeds,0.00,30,0,1347
1346,Walking Dead,3.33,40,133,1346
1346,Lost,1.58,45,71,1346
1346,Pony,0.33,30,10,1346
1346,Lorax,0.23,30,7,1346
1346,Weeds,0.10,30,3,1346
1346,Mad Men,0.04,45,2,1346
1345,Walking Dead,3.13,40,125,1345
1345,Lost,1.47,45,66,1345
1345,Weeds,0.27,30,8,1345
1345,Mad Men,0.49,45,22,1345
1345,Pony,0.20,30,6,1345
1345,Lorax,0.10,30,3,1345
1344,Walking Dead,3.00,40,120,1344
1344,Lost,1.11,45,50,1344
1344,Weeds,0.07,30,2,1344
1344,Lorax,0.07,30,2,1344
1344,Mad Men,0.09,45,4,1344
1344,Pony,0.03,30,1,1344
1343,Walking Dead,3.08,40,123,1343
1343,Lost,1.09,45,49,1343
1343,Weeds,0.17,30,5,1343
1343,Mad Men,0.22,45,10,1343
1343,Pony,0.07,30,2,1343
1343,Lorax,0.03,30,1,1343
1342,Walking Dead,2.62,40,105,1342
1342,Lost,0.73,45,33,1342
1342,Weeds,0.27,30,8,1342
1342,Mad Men,0.49,45,22,1342
1342,Pony,0.13,30,4,1342
1342,Lorax,0.10,30,3,1342
1341,Walking Dead,3.43,40,137,1341
1341,Lost,1.58,45,71,1341
1341,Weeds,0.20,30,6,1341
1341,Mad Men,0.31,45,14,1341
1341,Lorax,0.10,30,3,1341
1341,Pony,0.03,30,1,1341
1340,Walking Dead,2.67,40,107,1340
1340,Lost,0.91,45,41,1340
1340,Mad Men,0.80,45,36,1340
1340,Weeds,0.40,30,12,1340
1340,Lorax,0.10,30,3,1340
1340,Pony,0.07,30,2,1340
1339,Walking Dead,2.67,40,107,1339
1339,Lost,0.78,45,35,1339
1339,Weeds,0.17,30,5,1339
1339,Pony,0.17,30,5,1339
1339,Lorax,0.13,30,4,1339
1339,Mad Men,0.22,45,10,1339
1338,Walking Dead,2.82,40,113,1338
1338,Lost,0.98,45,44,1338
1338,Weeds,0.37,30,11,1338
1338,Mad Men,0.62,45,28,1338
1338,Pony,0.13,30,4,1338
1338,Lorax,0.13,30,4,1338
1337,Walking Dead,3.28,40,131,1337
1337,Lost,1.51,45,68,1337
1337,Weeds,0.17,30,5,1337
1337,Mad Men,0.31,45,14,1337
1337,Lorax,0.13,30,4,1337
1337,Pony,0.07,30,2,1337
1336,Walking Dead,2.90,40,116,1336
1336,Lost,1.02,45,46,1336
1336,Mad Men,0.62,45,28,1336
1336,Weeds,0.27,30,8,1336
1336,Pony,0.17,30,5,1336
1336,Lorax,0.10,30,3,1336
1335,Walking Dead,3.48,40,139,1335
1335,Lost,1.51,45,68,1335
1335,Pony,0.20,30,6,1335
1335,Lorax,0.17,30,5,1335
1335,Mad Men,0.00,45,0,1335
1335,Weeds,0.00,30,0,1335
1334,Walking Dead,2.93,40,117,1334
1334,Lost,1.13,45,51,1334
1334,Weeds,0.30,30,9,1334
1334,Lorax,0.20,30,6,1334
1334,Mad Men,0.36,45,16,1334
1334,Pony,0.17,30,5,1334
1333,Walking Dead,3.10,40,124,1333
1333,Lost,1.24,45,56,1333
1333,Weeds,0.10,30,3,1333
1333,Mad Men,0.13,45,6,1333
1333,Pony,0.03,30,1,1333
1333,Lorax,0.03,30,1,1333
1332,Walking Dead,3.02,40,121,1332
1332,Lost,1.00,45,45,1332
1332,Pony,0.23,30,7,1332
1332,Weeds,0.17,30,5,1332
1332,Lorax,0.17,30,5,1332
1332,Mad Men,0.22,45,10,1332
1331,Walking Dead,2.72,40,109,1331
1331,Lost,0.87,45,39,1331
1331,Weeds,0.23,30,7,1331
1331,Lorax,0.20,30,6,1331
1331,Mad Men,0.36,45,16,1331
1331,Pony,0.10,30,3,1331
1330,Walking Dead,2.73,40,109,1330
1330,Lost,0.84,45,38,1330
1330,Mad Men,0.53,45,24,1330
1330,Weeds,0.23,30,7,1330
1330,Pony,0.10,30,3,1330
1330,Lorax,0.07,30,2,1330
1329,Walking Dead,2.52,40,101,1329
1329,Lost,0.62,45,28,1329
1329,Weeds,0.23,30,7,1329
1329,Mad Men,0.44,45,20,1329
1329,Pony,0.17,30,5,1329
1329,Lorax,0.10,30,3,1329
1328,Walking Dead,2.93,40,117,1328
1328,Lost,1.02,45,46,1328
1328,Weeds,0.23,30,7,1328
1328,Mad Men,0.40,45,18,1328
1328,Pony,0.13,30,4,1328
1328,Lorax,0.13,30,4,1328
1327,Walking Dead,2.87,40,115,1327
1327,Lost,1.00,45,45,1327
1327,Weeds,0.07,30,2,1327
1327,Pony,0.07,30,2,1327
1327,Lorax,0.07,30,2,1327
1327,Mad Men,0.04,45,2,1327
1326,Walking Dead,3.50,40,140,1326
1326,Lost,1.69,45,76,1326
1326,Mad Men,0.76,45,34,1326
1326,Weeds,0.33,30,10,1326
1326,Lorax,0.20,30,6,1326
1326,Pony,0.10,30,3,1326
1325,Walking Dead,3.28,40,131,1325
1325,Lost,1.31,45,59,1325
1325,Pony,0.27,30,8,1325
1325,Weeds,0.17,30,5,1325
1325,Lorax,0.13,30,4,1325
1325,Mad Men,0.04,45,2,1325
1324,Walking Dead,2.83,40,113,1324
1324,Lost,0.91,45,41,1324
1324,Pony,0.23,30,7,1324
1324,Lorax,0.17,30,5,1324
1324,Weeds,0.13,30,4,1324
1324,Mad Men,0.09,45,4,1324
1323,Walking Dead,2.78,40,111,1323
1323,Lost,0.96,45,43,1323
1323,Weeds,0.37,30,11,1323
1323,Mad Men,0.71,45,32,1323
1323,Lorax,0.10,30,3,1323
1323,Pony,0.07,30,2,1323
1322,Walking Dead,2.73,40,109,1322
1322,Lost,0.84,45,38,1322
1322,Weeds,0.33,30,10,1322
1322,Mad Men,0.44,45,20,1322
1322,Pony,0.07,30,2,1322
1322,Lorax,0.07,30,2,1322
1321,Walking Dead,3.63,40,145,1321
1321,Lost,1.98,45,89,1321
1321,Pony,0.27,30,8,1321
1321,Weeds,0.20,30,6,1321
1321,Lorax,0.17,30,5,1321
1321,Mad Men,0.13,45,6,1321
1320,Walking Dead,2.82,40,113,1320
1320,Lost,1.04,45,47,1320
1320,Weeds,0.30,30,9,1320
1320,Mad Men,0.49,45,22,1320
1320,Lorax,0.20,30,6,1320
1320,Pony,0.07,30,2,1320
1319,Walking Dead,2.70,40,108,1319
1319,Lost,0.78,45,35,1319
1319,Weeds,0.17,30,5,1319
1319,Pony,0.17,30,5,1319
1319,Lorax,0.13,30,4,1319
1319,Mad Men,0.22,45,10,1319
1318,Walking Dead,2.97,40,119,1318
1318,Lost,1.16,45,52,1318
1318,Weeds,0.43,30,13,1318
1318,Mad Men,0.62,45,28,1318
1318,Pony,0.00,30,0,1318
1318,Lorax,0.00,30,0,1318
1317,Walking Dead,3.05,40,122,1317
1317,Lost,1.13,45,51,1317
1317,Pony,0.23,30,7,1317
1317,Lorax,0.17,30,5,1317
1317,Mad Men,0.09,45,4,1317
1317,Weeds,0.03,30,1,1317
1316,Walking Dead,3.18,40,127,1316
1316,Lost,1.40,45,63,1316
1316,Pony,0.20,30,6,1316
1316,Lorax,0.20,30,6,1316
1316,Weeds,0.03,30,1,1316
1316,Mad Men,0.00,45,0,1316
1315,Walking Dead,3.13,40,125,1315
1315,Lost,1.33,45,60,1315
1315,Weeds,0.30,30,9,1315
1315,Mad Men,0.40,45,18,1315
1315,Pony,0.17,30,5,1315
1315,Lorax,0.13,30,4,1315
1314,Walking Dead,3.13,40,125,1314
1314,Lost,1.22,45,55,1314
1314,Mad Men,0.40,45,18,1314
1314,Weeds,0.20,30,6,1314
1314,Pony,0.13,30,4,1314
1314,Lorax,0.10,30,3,1314
1313,Walking Dead,3.02,40,121,1313
1313,Lost,1.18,45,53,1313
1313,Weeds,0.17,30,5,1313
1313,Pony,0.03,30,1,1313
1313,Mad Men,0.04,45,2,1313
1313,Lorax,0.00,30,0,1313
1312,Walking Dead,3.17,40,127,1312
1312,Lost,1.36,45,61,1312
1312,Weeds,0.27,30,8,1312
1312,Mad Men,0.40,45,18,1312
1312,Pony,0.13,30,4,1312
1312,Lorax,0.07,30,2,1312
1311,Walking Dead,2.87,40,115,1311
1311,Lost,0.98,45,44,1311
1311,Pony,0.27,30,8,1311
1311,Lorax,0.20,30,6,1311
1311,Weeds,0.13,30,4,1311
1311,Mad Men,0.18,45,8,1311
1310,Walking Dead,3.37,40,135,1310
1310,Lost,1.56,45,70,1310
1310,Weeds,0.27,30,8,1310
1310,Mad Men,0.40,45,18,1310
1310,Pony,0.20,30,6,1310
1310,Lorax,0.13,30,4,1310
1309,Walking Dead,3.65,40,146,1309
1309,Lost,1.80,45,81,1309
1309,Weeds,0.10,30,3,1309
1309,Pony,0.10,30,3,1309
1309,Lorax,0.07,30,2,1309
1309,Mad Men,0.00,45,0,1309
1308,Walking Dead,2.93,40,117,1308
1308,Lost,1.11,45,50,1308
1308,Weeds,0.13,30,4,1308
1308,Mad Men,0.22,45,10,1308
1308,Pony,0.10,30,3,1308
1308,Lorax,0.03,30,1,1308
1307,Walking Dead,2.85,40,114,1307
1307,Lost,0.96,45,43,1307
1307,Lorax,0.17,30,5,1307
1307,Weeds,0.10,30,3,1307
1307,Pony,0.10,30,3,1307
1307,Mad Men,0.09,45,4,1307
1306,Walking Dead,2.83,40,113,1306
1306,Lost,0.96,45,43,1306
1306,Weeds,0.27,30,8,1306
1306,Mad Men,0.44,45,20,1306
1306,Lorax,0.07,30,2,1306
1306,Pony,0.00,30,0,1306
1305,Walking Dead,2.98,40,119,1305
1305,Lost,1.09,45,49,1305
1305,Pony,0.17,30,5,1305
1305,Lorax,0.13,30,4,1305
1305,Weeds,0.10,30,3,1305
1305,Mad Men,0.18,45,8,1305
1304,Walking Dead,2.83,40,113,1304
1304,Lost,1.00,45,45,1304
1304,Lorax,0.13,30,4,1304
1304,Weeds,0.10,30,3,1304
1304,Mad Men,0.13,45,6,1304
1304,Pony,0.07,30,2,1304
1303,Walking Dead,2.85,40,114,1303
1303,Lost,0.91,45,41,1303
1303,Weeds,0.30,30,9,1303
1303,Mad Men,0.27,45,12,1303
1303,Pony,0.07,30,2,1303
1303,Lorax,0.03,30,1,1303
1302,Walking Dead,3.33,40,133,1302
1302,Lost,1.49,45,67,1302
1302,Weeds,0.23,30,7,1302
1302,Pony,0.07,30,2,1302
1302,Lorax,0.07,30,2,1302
1302,Mad Men,0.09,45,4,1302
1301,Walking Dead,2.78,40,111,1301
1301,Lost,0.89,45,40,1301
1301,Weeds,0.33,30,10,1301
1301,Mad Men,0.44,45,20,1301
1301,Lorax,0.17,30,5,1301
1301,Pony,0.07,30,2,1301
1300,Walking Dead,2.88,40,115,1300
1300,Lost,1.09,45,49,1300
1300,Weeds,0.33,30,10,1300
1300,Mad Men,0.62,45,28,1300
1300,Pony,0.17,30,5,1300
1300,Lorax,0.10,30,3,1300
1299,Walking Dead,3.10,40,124,1299
1299,Lost,1.16,45,52,1299
1299,Lorax,0.20,30,6,1299
1299,Pony,0.17,30,5,1299
1299,Weeds,0.10,30,3,1299
1299,Mad Men,0.04,45,2,1299
1298,Walking Dead,2.95,40,118,1298
1298,Lost,1.18,45,53,1298
1298,Mad Men,0.53,45,24,1298
1298,Weeds,0.27,30,8,1298
1298,Pony,0.20,30,6,1298
1298,Lorax,0.13,30,4,1298
1297,Walking Dead,2.78,40,111,1297
1297,Lost,0.76,45,34,1297
1297,Weeds,0.10,30,3,1297
1297,Mad Men,0.13,45,6,1297
1297,Pony,0.07,30,2,1297
1297,Lorax,0.07,30,2,1297
1296,Walking Dead,3.35,40,134,1296
1296,Lost,1.56,45,70,1296
1296,Weeds,0.30,30,9,1296
1296,Mad Men,0.31,45,14,1296
1296,Pony,0.13,30,4,1296
1296,Lorax,0.13,30,4,1296
1295,Walking Dead,3.00,40,120,1295
1295,Lost,1.09,45,49,1295
1295,Mad Men,0.58,45,26,1295
1295,Weeds,0.27,30,8,1295
1295,Pony,0.03,30,1,1295
1295,Lorax,0.03,30,1,1295
1294,Walking Dead,2.88,40,115,1294
1294,Lost,1.02,45,46,1294
1294,Weeds,0.30,30,9,1294
1294,Mad Men,0.49,45,22,1294
1294,Pony,0.10,30,3,1294
1294,Lorax,0.07,30,2,1294
1293,Walking Dead,2.87,40,115,1293
1293,Lost,0.93,45,42,1293
1293,Weeds,0.33,30,10,1293
1293,Mad Men,0.36,45,16,1293
1293,Pony,0.10,30,3,1293
1293,Lorax,0.03,30,1,1293
1292,Walking Dead,3.13,40,125,1292
1292,Lost,1.24,45,56,1292
1292,Pony,0.20,30,6,1292
1292,Lorax,0.17,30,5,1292
1292,Weeds,0.13,30,4,1292
1292,Mad Men,0.22,45,10,1292
1291,Walking Dead,2.68,40,107,1291
1291,Lost,0.76,45,34,1291
1291,Lorax,0.20,30,6,1291
1291,Pony,0.17,30,5,1291
1291,Weeds,0.03,30,1,1291
1291,Mad Men,0.00,45,0,1291
1290,Walking Dead,2.90,40,116,1290
1290,Lost,1.00,45,45,1290
1290,Lorax,0.17,30,5,1290
1290,Pony,0.13,30,4,1290
1290,Weeds,0.07,30,2,1290
1290,Mad Men,0.09,45,4,1290
1289,Walking Dead,3.07,40,123,1289
1289,Lost,1.18,45,53,1289
1289,Weeds,0.20,30,6,1289
1289,Mad Men,0.27,45,12,1289
1289,Pony,0.03,30,1,1289
1289,Lorax,0.00,30,0,1289
1288,Walking Dead,3.12,40,125,1288
1288,Lost,1.33,45,60,1288
1288,Weeds,0.30,30,9,1288
1288,Mad Men,0.44,45,20,1288
1288,Pony,0.07,30,2,1288
1288,Lorax,0.07,30,2,1288
1287,Walking Dead,3.12,40,125,1287
1287,Lost,1.29,45,58,1287
1287,Pony,0.23,30,7,1287
1287,Mad Men,0.44,45,20,1287
1287,Weeds,0.20,30,6,1287
1287,Lorax,0.17,30,5,1287
1286,Walking Dead,3.25,40,130,1286
1286,Lost,1.40,45,63,1286
1286,Weeds,0.33,30,10,1286
1286,Mad Men,0.49,45,22,1286
1286,Pony,0.17,30,5,1286
1286,Lorax,0.17,30,5,1286
1285,Walking Dead,3.10,40,124,1285
1285,Lost,1.22,45,55,1285
1285,Pony,0.30,30,9,1285
1285,Lorax,0.27,30,8,1285
1285,Weeds,0.20,30,6,1285
1285,Mad Men,0.13,45,6,1285
1284,Walking Dead,2.77,40,111,1284
1284,Lost,0.96,45,43,1284
1284,Weeds,0.33,30,10,1284
1284,Mad Men,0.58,45,26,1284
1284,Pony,0.27,30,8,1284
1284,Lorax,0.17,30,5,1284
1283,Walking Dead,3.22,40,129,1283
1283,Lost,1.44,45,65,1283
1283,Pony,0.20,30,6,1283
1283,Mad Men,0.27,45,12,1283
1283,Weeds,0.13,30,4,1283
1283,Lorax,0.13,30,4,1283
1282,Walking Dead,3.50,40,140,1282
1282,Lost,1.76,45,79,1282
1282,Lorax,0.27,30,8,1282
1282,Weeds,0.23,30,7,1282
1282,Mad Men,0.40,45,18,1282
1282,Pony,0.20,30,6,1282
1281,Walking Dead,2.57,40,103,1281
1281,Lost,0.91,45,41,1281
1281,Lorax,0.17,30,5,1281
1281,Pony,0.13,30,4,1281
1281,Mad Men,0.09,45,4,1281
1281,Weeds,0.03,30,1,1281
1280,Walking Dead,2.88,40,115,1280
1280,Lost,0.96,45,43,1280
1280,Weeds,0.27,30,8,1280
1280,Pony,0.27,30,8,1280
1280,Mad Men,0.36,45,16,1280
1280,Lorax,0.17,30,5,1280
1279,Walking Dead,3.12,40,125,1279
1279,Lost,1.36,45,61,1279
1279,Pony,0.20,30,6,1279
1279,Lorax,0.20,30,6,1279
1279,Weeds,0.17,30,5,1279
1279,Mad Men,0.31,45,14,1279
1278,Walking Dead,2.95,40,118,1278
1278,Lost,1.09,45,49,1278
1278,Weeds,0.30,30,9,1278
1278,Mad Men,0.53,45,24,1278
1278,Pony,0.17,30,5,1278
1278,Lorax,0.17,30,5,1278
1277,Walking Dead,3.03,40,121,1277
1277,Lost,1.11,45,50,1277
1277,Weeds,0.17,30,5,1277
1277,Pony,0.13,30,4,1277
1277,Mad Men,0.22,45,10,1277
1277,Lorax,0.10,30,3,1277
1276,Walking Dead,2.78,40,111,1276
1276,Lost,0.93,45,42,1276
1276,Weeds,0.13,30,4,1276
1276,Lorax,0.13,30,4,1276
1276,Pony,0.10,30,3,1276
1276,Mad Men,0.13,45,6,1276
1275,Walking Dead,3.13,40,125,1275
1275,Lost,1.27,45,57,1275
1275,Weeds,0.33,30,10,1275
1275,Mad Men,0.40,45,18,1275
1275,Lorax,0.20,30,6,1275
1275,Pony,0.10,30,3,1275
1274,Walking Dead,3.28,40,131,1274
1274,Lost,1.42,45,64,1274
1274,Weeds,0.27,30,8,1274
1274,Mad Men,0.40,45,18,1274
1274,Pony,0.13,30,4,1274
1274,Lorax,0.07,30,2,1274
1273,Walking Dead,3.78,40,151,1273
1273,Lost,1.84,45,83,1273
1273,Weeds,0.07,30,2,1273
1273,Lorax,0.07,30,2,1273
1273,Pony,0.03,30,1,1273
1273,Mad Men,0.00,45,0,1273
1272,Walking Dead,3.62,40,145,1272
1272,Lost,1.89,45,85,1272
1272,Pony,0.10,30,3,1272
1272,Lorax,0.07,30,2,1272
1272,Weeds,0.03,30,1,1272
1272,Mad Men,0.00,45,0,1272
1271,Walking Dead,2.83,40,113,1271
1271,Lost,0.98,45,44,1271
1271,Weeds,0.27,30,8,1271
1271,Lorax,0.23,30,7,1271
1271,Mad Men,0.36,45,16,1271
1271,Pony,0.13,30,4,1271
1270,Walking Dead,3.10,40,124,1270
1270,Lost,1.24,45,56,1270
1270,Pony,0.20,30,6,1270
1270,Weeds,0.17,30,5,1270
1270,Lorax,0.13,30,4,1270
1270,Mad Men,0.22,45,10,1270
1269,Walking Dead,2.75,40,110,1269
1269,Lost,0.93,45,42,1269
1269,Lorax,0.27,30,8,1269
1269,Pony,0.20,30,6,1269
1269,Weeds,0.13,30,4,1269
1269,Mad Men,0.04,45,2,1269
1268,Walking Dead,3.08,40,123,1268
1268,Lost,1.29,45,58,1268
1268,Weeds,0.33,30,10,1268
1268,Lorax,0.27,30,8,1268
1268,Mad Men,0.49,45,22,1268
1268,Pony,0.23,30,7,1268
1267,Walking Dead,3.18,40,127,1267
1267,Lost,1.33,45,60,1267
1267,Pony,0.20,30,6,1267
1267,Lorax,0.17,30,5,1267
1267,Weeds,0.07,30,2,1267
1267,Mad Men,0.00,45,0,1267
1266,Walking Dead,2.70,40,108,1266
1266,Lost,0.89,45,40,1266
1266,Mad Men,0.53,45,24,1266
1266,Weeds,0.27,30,8,1266
1266,Pony,0.23,30,7,1266
1266,Lorax,0.10,30,3,1266
1265,Walking Dead,3.35,40,134,1265
1265,Lost,1.40,45,63,1265
1265,Weeds,0.23,30,7,1265
1265,Pony,0.23,30,7,1265
1265,Lorax,0.23,30,7,1265
1265,Mad Men,0.40,45,18,1265
1264,Walking Dead,2.72,40,109,1264
1264,Lost,0.89,45,40,1264
1264,Mad Men,0.27,45,12,1264
1264,Weeds,0.13,30,4,1264
1264,Pony,0.13,30,4,1264
1264,Lorax,0.10,30,3,1264
1263,Walking Dead,2.87,40,115,1263
1263,Lost,1.11,45,50,1263
1263,Weeds,0.20,30,6,1263
1263,Lorax,0.20,30,6,1263
1263,Mad Men,0.22,45,10,1263
1263,Pony,0.07,30,2,1263
1262,Walking Dead,3.00,40,120,1262
1262,Lost,1.24,45,56,1262
1262,Pony,0.13,30,4,1262
1262,Lorax,0.10,30,3,1262
1262,Mad Men,0.13,45,6,1262
1262,Weeds,0.07,30,2,1262
1261,Walking Dead,3.23,40,129,1261
1261,Lost,1.44,45,65,1261
1261,Pony,0.13,30,4,1261
1261,Weeds,0.10,30,3,1261
1261,Lorax,0.10,30,3,1261
1261,Mad Men,0.04,45,2,1261
1260,Walking Dead,2.80,40,112,1260
1260,Lost,1.02,45,46,1260
1260,Weeds,0.27,30,8,1260
1260,Mad Men,0.49,45,22,1260
1260,Lorax,0.23,30,7,1260
1260,Pony,0.07,30,2,1260
1259,Walking Dead,2.88,40,115,1259
1259,Lost,1.09,45,49,1259
1259,Lorax,0.03,30,1,1259
1259,Mad Men,0.00,45,0,1259
1259,Weeds,0.00,30,0,1259
1259,Pony,0.00,30,0,1259
1258,Walking Dead,2.88,40,115,1258
1258,Lost,1.11,45,50,1258
1258,Pony,0.17,30,5,1258
1258,Mad Men,0.31,45,14,1258
1258,Weeds,0.13,30,4,1258
1258,Lorax,0.07,30,2,1258
1257,Walking Dead,2.65,40,106,1257
1257,Lost,0.78,45,35,1257
1257,Weeds,0.47,30,14,1257
1257,Mad Men,0.58,45,26,1257
1257,Lorax,0.13,30,4,1257
1257,Pony,0.10,30,3,1257
1256,Walking Dead,3.28,40,131,1256
1256,Lost,1.47,45,66,1256
1256,Weeds,0.20,30,6,1256
1256,Lorax,0.13,30,4,1256
1256,Pony,0.10,30,3,1256
1256,Mad Men,0.04,45,2,1256
1255,Walking Dead,2.78,40,111,1255
1255,Lost,0.84,45,38,1255
1255,Pony,0.13,30,4,1255
1255,Lorax,0.10,30,3,1255
1255,Weeds,0.07,30,2,1255
1255,Mad Men,0.00,45,0,1255
1254,Walking Dead,3.12,40,125,1254
1254,Lost,1.27,45,57,1254
1254,Weeds,0.20,30,6,1254
1254,Mad Men,0.31,45,14,1254
1254,Pony,0.10,30,3,1254
1254,Lorax,0.10,30,3,1254
1253,Walking Dead,3.07,40,123,1253
1253,Lost,1.27,45,57,1253
1253,Weeds,0.30,30,9,1253
1253,Mad Men,0.49,45,22,1253
1253,Pony,0.17,30,5,1253
1253,Lorax,0.07,30,2,1253
1252,Walking Dead,3.22,40,129,1252
1252,Lost,1.42,45,64,1252
1252,Weeds,0.30,30,9,1252
1252,Pony,0.20,30,6,1252
